Time,__name__,c,container,endpoint,instance,job,namespace,pod,service,Value
2023-11-06 19:04:30,request_timer_seconds_sum,1094.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,129
2023-11-06 19:04:30,request_timer_seconds_sum,1095.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,125
2023-11-06 19:04:30,request_timer_seconds_sum,1096.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,134
2023-11-06 19:04:30,request_timer_seconds_sum,1097.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,158
2023-11-06 19:04:30,request_timer_seconds_sum,1098.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,136
2023-11-06 19:04:30,request_timer_seconds_sum,1099.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,123
2023-11-06 19:04:30,request_timer_seconds_sum,1100.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,159
2023-11-06 19:04:30,request_timer_seconds_sum,1101.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,203
2023-11-06 19:04:30,request_timer_seconds_sum,1102.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,126
2023-11-06 19:04:30,request_timer_seconds_sum,1103.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,154
2023-11-06 19:04:30,request_timer_seconds_sum,1104.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,177
2023-11-06 19:04:30,request_timer_seconds_sum,1105.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,852
2023-11-06 19:04:30,request_timer_seconds_sum,1106.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,177
2023-11-06 19:04:30,request_timer_seconds_sum,1107.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,159
2023-11-06 19:04:30,request_timer_seconds_sum,1108.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,122
2023-11-06 19:04:30,request_timer_seconds_sum,1109.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,129
2023-11-06 19:04:30,request_timer_seconds_sum,1110.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,125
2023-11-06 19:04:30,request_timer_seconds_sum,1111.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,122
2023-11-06 19:04:30,request_timer_seconds_sum,1112.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,122
